object_id,sha256,source_dataset,asset_path,render_path,caption,split,selection_seed,selection_notes
1d1b04c421c5cbbe1e31591c8cf134163bd163d2c2127afa8fad309edc981e05,1d1b04c421c5cbbe1e31591c8cf134163bd163d2c2127afa8fad309edc981e05,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1d1b04c421c5cbbe1e31591c8cf134163bd163d2c2127afa8fad309edc981e05.obj,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1d1b04c421c5cbbe1e31591c8cf134163bd163d2c2127afa8fad309edc981e05.zip,"A 3D rendered image. Low-poly, grey clay model of a compact car. 3-4 view, slight low angle. Boxy body, rounded fenders, flat hood & roof. Rectangular headlights & grille. Roof-mounted auxiliary lights (2 circular, 2 rectangular). Minimal detail; no visible wheels or panel gaps. Matte surface, even lighting. Proportions suggest a 1970s hatchback. Simple geometric forms, emphasizing primary shapes. Uniform grey tone, lacking highlights/shadows. Emphasis on overall volume & stance.",train,20260603,
1d7124aecbe44c6e9faeefb9df8255df,1d7124aecbe44c6e9faeefb9df8255df,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1d7124aecbe44c6e9faeefb9df8255df.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1d7124aecbe44c6e9faeefb9df8255df.zip,"A 3D rendered image. Rear 3/4 view, low angle. Matte black 1930s Ford hot rod coupe. Exposed chassis, visible suspension. Small circular taillights, minimalist chrome bumpers. White-wall tires w/ redline detail, steel rims. Simple glass window, dark tint. Smooth, rounded body panels. Subtle studio lighting highlights body contours. Clean, uncluttered design, emphasis on classic proportions. Glossy black paint on fenders. Minimal detailing, focusing on silhouette.",train,20260603,
1d8aa893ef974efca23209d70170109f,1d8aa893ef974efca23209d70170109f,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1d8aa893ef974efca23209d70170109f.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1d8aa893ef974efca23209d70170109f.zip,"A 3D rendered image. Olive drab Jeep-style open-top vehicle, 3/4 front view, slight low angle. Boxy, utilitarian form; flat panels, minimal curves. Round headlights, vertical slat grille, prominent front bumper. Soft top, simple roll bar. Steel wheels, mud tires. Matte finish, subtle surface reflections. Minimal chrome detailing on mirrors/bumpers. Interior visible: bucket seats, steering wheel. Studio lighting, soft shadows emphasize form. Nostalgic military aesthetic. Simple geometry, low-poly style.",train,20260603,
1d942e1a2f564690a5d703fdc08657b3,1d942e1a2f564690a5d703fdc08657b3,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1d942e1a2f564690a5d703fdc08657b3.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1d942e1a2f564690a5d703fdc08657b3.zip,"A 3D rendered image. High-angle, 3-4 view of diverse vehicle fleet. Predominantly silver/gray vehicles, mixed with red, blue, white, & yellow. Blocky, low-poly styling, simplified forms, lack detailed surfacing. Variety: sedans, SUVs, vans, pickup trucks. Wheel designs basic; tires dark. Lighting flat, minimal reflections. No visible chrome or complex materials. Composition: densely parked, overlapping forms, consistent scale. Body shapes range from boxy to slightly rounded. Focus: vehicle silhouette & color variation.",train,20260603,
1d9a0d1708f24937a2f087aec6e6dcb5,1d9a0d1708f24937a2f087aec6e6dcb5,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1d9a0d1708f24937a2f087aec6e6dcb5.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1d9a0d1708f24937a2f087aec6e6dcb5.zip,"A 3D rendered image. Blocky, voxel-style architecture. Multi-story building, stacked rectangular floors. Wood & grey stone materials. Terraced green spaces on each level. Low-angle 3-4 view. Simple, geometric landscaping with red & green block textures. Exposed structural beams. Minimalist, low-poly aesthetic. Dark grey base. Studio lighting, even illumination. Visible block detailing.",train,20260603,
1dbafed060d9bdbb5e64ed7042eda630b1c9b50f7918870f8682177bf55bc954,1dbafed060d9bdbb5e64ed7042eda630b1c9b50f7918870f8682177bf55bc954,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1dbafed060d9bdbb5e64ed7042eda630b1c9b50f7918870f8682177bf55bc954.obj,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1dbafed060d9bdbb5e64ed7042eda630b1c9b50f7918870f8682177bf55bc954.zip,"A 3D rendered image. Monochromatic gray, 3-4 view, low angle. Two-story house w/ gabled roof, chimney, rectangular windows. Simple blocky form. Front door recessed, steps leading up. Small tree, polygonal leaves. Streetlamp, utility pole w/ wires. Matte finish, consistent surface treatment. Minimal detail, clean lines. Base platform. Studio lighting, even illumination. Architectural model aesthetic. Emphasis on geometric shapes & proportions.",train,20260603,
1e10b38a1fdcbc78a97bfa7d29b3c57c4cb4c2bb1760b56956d8bc3c187e4c89,1e10b38a1fdcbc78a97bfa7d29b3c57c4cb4c2bb1760b56956d8bc3c187e4c89,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1e10b38a1fdcbc78a97bfa7d29b3c57c4cb4c2bb1760b56956d8bc3c187e4c89.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1e10b38a1fdcbc78a97bfa7d29b3c57c4cb4c2bb1760b56956d8bc3c187e4c89.zip,"A 3D rendered image. Porsche 997 Turbo in deep burgundy metallic. 3/4 front view, slight low angle. Classic 911 silhouette; sloping roofline, prominent rear haunches. Glossy paint, chrome window trim, silver 5-spoke wheels with red calipers. Round headlights, integrated fog lamps. Rear wing, dual exhaust. Smooth surfaces, subtle reflections. Studio lighting emphasizes body contours, polished surfaces. Dark underbody. Detailed engine intake vents.",train,20260603,
1e255e094d8d4882bf3a55825286c879,1e255e094d8d4882bf3a55825286c879,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1e255e094d8d4882bf3a55825286c879.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1e255e094d8d4882bf3a55825286c879.zip,"A 3D rendered image. Front 3/4 view, low angle. Heavily weathered, rusted red sedan, likely 1960s/70s Eastern European design. Boxy silhouette, minimal chrome trim. Circular headlights, damaged lens covers. Flat hood, pronounced front fenders. Surface rust pervasive, matte finish. Missing wheels, exposed undercarriage. Interior visible through shattered windows, decay evident. Lighting flat, emphasizes texture. Color: faded red/orange, rust tones. Damaged front bumper, protruding elements. Emphasis on surface imperfections & material degradation.",train,20260603,
1e46920981b7b33255819fac51af1d99d3f4ba1cfa15b42768cb2d8980a80b8a,1e46920981b7b33255819fac51af1d99d3f4ba1cfa15b42768cb2d8980a80b8a,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1e46920981b7b33255819fac51af1d99d3f4ba1cfa15b42768cb2d8980a80b8a.obj,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1e46920981b7b33255819fac51af1d99d3f4ba1cfa15b42768cb2d8980a80b8a.zip,"A 3D rendered image. Boxy, grey vehicle; 3-4 view, slight low angle. Rugged SUV, reminiscent of classic Land Rover Defender. Flat panels, minimal curvature. Spare tire mounted on hood. Round headlights, upright windshield. Roof rack integrated. Small windows, boxy wheel arches. Matte surface finish, uniform reflectivity. Simple wheels, no detail. Boxy form dominates, emphasizing function over flow. Even studio lighting highlights panel edges.",train,20260603,
1e553f13d69fcaaf05b0367e75979fa3f245649d39f302df2cee7bd09418186f,1e553f13d69fcaaf05b0367e75979fa3f245649d39f302df2cee7bd09418186f,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1e553f13d69fcaaf05b0367e75979fa3f245649d39f302df2cee7bd09418186f.fbx,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1e553f13d69fcaaf05b0367e75979fa3f245649d39f302df2cee7bd09418186f.zip,"A 3D rendered image. Low-angle 3/4 front view of a stylized, vintage roadster. Lime-green body with flat, simple surfaces & sharp edges. Gray lower chassis/rocker panel. Minimalist round headlights & taillights. Small spoked steering wheel, tan interior. Dark gray wheels with simplified spoke design. Matte surface finish, even studio lighting. Low polygon count, cartoon-like aesthetic. Distinct fins at rear fenders. Clean, uncluttered design. Proportions suggest 1950s classic convertible. No chrome.",train,20260603,
1e6f1deb636744eea2afc05d0e6218ab,1e6f1deb636744eea2afc05d0e6218ab,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1e6f1deb636744eea2afc05d0e6218ab.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1e6f1deb636744eea2afc05d0e6218ab.zip,"A 3D rendered image. Isometric, low-angle view of a modern, two-story villa. White concrete facade with large rectangular windows & flat roof terrace. Minimalist design; clean lines & geometric forms. Small pool, tennis court (red surface) & sparse palm trees surround. Gray fencing encloses property. Matte surface finishes; subtle ambient lighting. Structure is a boxy form, with cantilevered upper level. Simple landscaping; green grass areas. Minimal detail, blocky appearance.",train,20260603,
1e81c7373fb84e4aa7c3de53ff4a9782,1e81c7373fb84e4aa7c3de53ff4a9782,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1e81c7373fb84e4aa7c3de53ff4a9782.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1e81c7373fb84e4aa7c3de53ff4a9782.zip,"A 3D rendered image. Brown, boxy vehicle w/ tracked chassis; 3-4 view, low angle. Rounded edges, prominent ladder, & dual red barrels atop. Front grille is rectangular, damaged. Chevron-striped safety bumpers. Matte finish, subtle panel lines. Six road wheels per track. Simple studio lighting, neutral shadows. Dark grey base. Emphasis on utilitarian, robust design.",train,20260603,
1edb9e6b5cd104fc423c110e9ff31443736cfb5e5244331b41c074962f5fdf95,1edb9e6b5cd104fc423c110e9ff31443736cfb5e5244331b41c074962f5fdf95,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1edb9e6b5cd104fc423c110e9ff31443736cfb5e5244331b41c074962f5fdf95.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1edb9e6b5cd104fc423c110e9ff31443736cfb5e5244331b41c074962f5fdf95.zip,"A 3D rendered image. Ferrari F40, side 3-4 view, slight low angle. Rosso Corsa red, glossy paint. Wedge-shaped silhouette, pronounced rear wing, side intakes. Five-spoke silver wheels, low-profile tires. Pop-up headlights retracted. Black window tint, minimal chrome trim. Distinctive rear louvered engine cover. Studio lighting, soft reflections highlighting curves. Flat surfaces, sharp edges. Simple interior visible. Proportions echo 80s supercar aesthetic. Materials: glass, metal, rubber, plastic.",train,20260603,
1ee8a3ade13bc694e64a9080dd7c8897b637f0ac6611e3eaa8ac86fcb2269f4e,1ee8a3ade13bc694e64a9080dd7c8897b637f0ac6611e3eaa8ac86fcb2269f4e,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1ee8a3ade13bc694e64a9080dd7c8897b637f0ac6611e3eaa8ac86fcb2269f4e.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1ee8a3ade13bc694e64a9080dd7c8897b637f0ac6611e3eaa8ac86fcb2269f4e.zip,"A 3D rendered image. Isometric 3-4 view of a blocky, purple vehicle. Squared-off body with a boxy cabin & protruding yellow block engine/details atop. Black, pixelated tires w/ silver hubcaps. Small red taillight. ""L"" logo on door. Matte purple finish. Studio lighting, minimal shadows. Highly faceted surfaces. Block construction. Distinctive, simplified form. Non-realistic proportions. Silver side mirror. Yellow and beige detailing.",train,20260603,
1f0560e94a10f92ee08ba19a6e467df84ee4e437cc71645013f02ecc41a554ad,1f0560e94a10f92ee08ba19a6e467df84ee4e437cc71645013f02ecc41a554ad,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1f0560e94a10f92ee08ba19a6e467df84ee4e437cc71645013f02ecc41a554ad.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1f0560e94a10f92ee08ba19a6e467df84ee4e437cc71645013f02ecc41a554ad.zip,"A 3D rendered image. Side 3/4 view, low angle. Classic VW camper van, reddish-orange body, white roof. Rounded body shape, split windshield, prominent side vents. Silver roof rack with three surfboards (red, blue, white). No wheels; replaced by four purple, cone-shaped anti-gravity pods. Chrome bumpers & side trim. Glossy paint finish. Soft studio lighting, subtle reflections. Minimal detail, stylized form. Distinctive VW ‘splitty’ proportions. Clean surfaces, simple geometry.",train,20260603,
1f090bb24470fb1c9cbfed084841420a315a9e6dcc706a41581916a009e17653,1f090bb24470fb1c9cbfed084841420a315a9e6dcc706a41581916a009e17653,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1f090bb24470fb1c9cbfed084841420a315a9e6dcc706a41581916a009e17653.obj,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1f090bb24470fb1c9cbfed084841420a315a9e6dcc706a41581916a009e17653.zip,"A 3D rendered image. High-angle, 3/4 front view of a blocky, grey vehicle. Distinctive stepped body—lower section, elevated cabin, flat roof. Minimal detail; basic block shapes define form. Wheels are simple cylinders. No visible lighting/texture; uniformly matte grey surface. Overall form suggests a utilitarian, off-road vehicle. Simplified aesthetic, no chrome or glossy elements. Sharp edges, geometric proportions.",train,20260603,
1f105c39971c41f990c1909574d1d840,1f105c39971c41f990c1909574d1d840,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1f105c39971c41f990c1909574d1d840.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1f105c39971c41f990c1909574d1d840.zip,"A 3D rendered image. Audi R8 V10, 3/4 rear side view, low angle. Matte ‘Lime Green’ paint, contrasting dark grey side blades. Gloss black roof & rear spoiler. 5-twin-spoke alloy wheels, silver finish. LED taillights, black housing. Aggressive stance, sharp lines, prominent wheel arches. Subtle diffuser. Studio lighting, soft shadows highlight body contours. Material separation between painted & composite elements. Minimal chrome accents. Proportions resemble first-gen R8.",train,20260603,
1f5dcd65695a48268bd4ba1ebd999935,1f5dcd65695a48268bd4ba1ebd999935,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1f5dcd65695a48268bd4ba1ebd999935.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1f5dcd65695a48268bd4ba1ebd999935.zip,"A 3D rendered image. Low 3/4 front view. Stylized green toy vehicle resembling a dinosaur. Rounded body with exaggerated features: large head, pronounced brow ridges, short legs. Matte green finish, purple interior. Simple black wheels with visible treads. Blue, bulbous decorative elements on head & tail. Exposed purple steering wheel. Soft studio lighting, minimal reflections. Cartoonish, playful aesthetic. Blocky forms, smooth surfaces. High level of detail in textured scales.",val,20260603,
1f65d651174d455db1ecf655aa13b5fd,1f65d651174d455db1ecf655aa13b5fd,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1f65d651174d455db1ecf655aa13b5fd.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1f65d651174d455db1ecf655aa13b5fd.zip,"A 3D rendered image. Modern, minimalist house. Low poly aesthetic, white stucco exterior, flat roof section with dark grey roofing. Large rectangular windows, wooden deck extending from the facade. Simple geometry, clean lines. Elevated viewpoint, ~30° angle. Soft studio lighting emphasizes planar surfaces. Sparse vegetation—stylized cherry blossom trees. Warm wood tone for decking, subtle shadow casting. Neutral color palette. Scale model presentation, detail prioritization on form, not texture.",train,20260603,
1f7db2f612a7d2d86353869d3ab3b248b776a32bf737545265caae476b65ff17,1f7db2f612a7d2d86353869d3ab3b248b776a32bf737545265caae476b65ff17,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1f7db2f612a7d2d86353869d3ab3b248b776a32bf737545265caae476b65ff17.gltf,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1f7db2f612a7d2d86353869d3ab3b248b776a32bf737545265caae476b65ff17.zip,"A 3D rendered image. Low 3/4 front view. Vibrant yellow mid-engine sports car. Sleek, aerodynamic body with pronounced side intakes & rear wing. Orange multi-spoke wheels. Dark tinted windows. Glossy body finish with subtle reflections. Black rear diffuser & side skirts. Minimalist LED taillights. High studio lighting emphasizes body contours. Distinct McLaren-esque design cues, long hood, short deck. Rear engine cover with mesh detailing. Sharp, angular surfaces.",train,20260603,
1fadb17168eb8863bd432d2a2ce20c965566fd01f7728dcee9fdae2a2804f423,1fadb17168eb8863bd432d2a2ce20c965566fd01f7728dcee9fdae2a2804f423,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1fadb17168eb8863bd432d2a2ce20c965566fd01f7728dcee9fdae2a2804f423.fbx,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1fadb17168eb8863bd432d2a2ce20c965566fd01f7728dcee9fdae2a2804f423.zip,"A 3D rendered image. Low-angle 3-4 view of a pink, stylized off-road buggy. Boxy body with rounded fenders, minimal overhangs. Exposed roll cage, silver metallic finish. Simple circular headlights, black tires w/ visible suspension. Matte pink body, smooth surfaces. Interior visible: steering wheel, seat. Studio lighting, soft shadows. Cartoonish proportions, simplified details. Whimsical, toy-like aesthetic. Windshield is angled, transparent blue. Distinctive side exhaust ports.",train,20260603,
1fceef1f1b8b4cb77e64f5ca9126d27a13cde0d78eda38c05be6f2ea48ae6181,1fceef1f1b8b4cb77e64f5ca9126d27a13cde0d78eda38c05be6f2ea48ae6181,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/1fceef1f1b8b4cb77e64f5ca9126d27a13cde0d78eda38c05be6f2ea48ae6181.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/1fceef1f1b8b4cb77e64f5ca9126d27a13cde0d78eda38c05be6f2ea48ae6181.zip,"A 3D rendered image. Low 3/4 side view. Yellow, stylized supercar with smooth, rounded body. Minimal panel gaps. Dark grey, multi-spoke wheels. Open-top cockpit, low windshield. Simplified lighting, soft shadows. Matte finish overall. Driver: green alien, red cap, striped shirt, casually smoking. Cartoon aesthetic, exaggerated proportions. Black undercarriage detail. Studio lighting, even illumination.",train,20260603,
200086efef624efdb6cbffef42fce744,200086efef624efdb6cbffef42fce744,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/200086efef624efdb6cbffef42fce744.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/200086efef624efdb6cbffef42fce744.zip,"A 3D rendered image. Low-angle 3-4 view of a pastel green miniature railway scene. Circular track with a silver passenger car. Simple blocky forms, matte finish. Adjacent platform w/ benches & shelter, stylized tree. Soft, diffuse studio lighting. No shadows, uniform color palette. Simplified geometric shapes, low poly count. Circular base plate. Minimal detail, focus on overall composition & form.",train,20260603,
201a3bcd4a93ad950d0dae981d4cba2f7a760c56d57174092d920854ceeb4c79,201a3bcd4a93ad950d0dae981d4cba2f7a760c56d57174092d920854ceeb4c79,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/201a3bcd4a93ad950d0dae981d4cba2f7a760c56d57174092d920854ceeb4c79.fbx,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/201a3bcd4a93ad950d0dae981d4cba2f7a760c56d57174092d920854ceeb4c79.zip,"A 3D rendered image. Low, ¾ front view of a magenta supercar. Wedge-shaped body, sharply angled front splitter, pronounced wheel arches. Minimal surfacing; flat panels suggest clay model. Large rear wing with upright supports. Simple circular wheels, black tires. Matte finish, even lighting, no reflections. Low poly count; faceted surfaces visible. Compact cabin, forward-set cockpit. Overall form evokes Lamborghini Countach, simplified. No visible details—lights, grille—focus is on silhouette. Studio lighting, dark background.  Uniform magenta coloration.",train,20260603,
202d7ee0501e4ed684ad4634462162d8,202d7ee0501e4ed684ad4634462162d8,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/202d7ee0501e4ed684ad4634462162d8.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/202d7ee0501e4ed684ad4634462162d8.zip,"A 3D rendered image. Side 3/4 view, slight low angle. Boxy, tan-colored utility vehicle; reminiscent of a vintage Land Rover Defender. Flat, matte paint. Short cab, extended bed with raised sides. Dark grey hardtop. Round headlights, simple taillights. Steel wheels w/ off-road tires. Minimal chrome; black plastic bumpers & side steps. Subtle panel gaps, realistic wear. Soft studio lighting emphasizing form. Textured surfaces, matte finish. Rugged, utilitarian design. Visible license plate.",train,20260603,
20615e1cccb3482b02f10946859b2233297dfd5d79d8648a5b0da47b025d56fd,20615e1cccb3482b02f10946859b2233297dfd5d79d8648a5b0da47b025d56fd,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/20615e1cccb3482b02f10946859b2233297dfd5d79d8648a5b0da47b025d56fd.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/20615e1cccb3482b02f10946859b2233297dfd5d79d8648a5b0da47b025d56fd.zip,"A 3D rendered image. C7 Corvette, 3/4 side view, low angle. Metallic teal paint, glossy finish. Aggressive, angular body with sharp creases. Black multi-spoke wheels, red brake calipers visible. Darkened windows, fastback roofline. Integrated rear spoiler & quad taillights. Subtle side skirts. Defined front splitter. Sculpted fenders & door intakes. Studio lighting highlights surface tension; shadows emphasize form. Highly detailed wheels & tires. Material separation for panel gaps. Modern, sporty aesthetic.",train,20260603,
20da1947e6fe4d86a4bc37ab2ebcb92a,20da1947e6fe4d86a4bc37ab2ebcb92a,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/20da1947e6fe4d86a4bc37ab2ebcb92a.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/20da1947e6fe4d86a4bc37ab2ebcb92a.zip,"A 3D rendered image. Side 3-4 view, low angle. Boxy sedan, reminiscent of 1960s Eastern European designs. Heavily rusted body; peeling teal paint revealing red primer. Simple, rectangular headlights & taillights. Small, dark steel wheels w/ hubcaps. Chrome bumpers, corroded. Minimal trim, flat surfaces. Matte finish, strong directional studio lighting emphasizing rust texture. Visible panel gaps & worn details. Angular C-pillar. Aged, distressed aesthetic.",train,20260603,
20f892dfddc8e0ab2940dc8b3772681fcba8e168dd5fec57ed5d1594749e3c63,20f892dfddc8e0ab2940dc8b3772681fcba8e168dd5fec57ed5d1594749e3c63,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/20f892dfddc8e0ab2940dc8b3772681fcba8e168dd5fec57ed5d1594749e3c63.gltf,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/20f892dfddc8e0ab2940dc8b3772681fcba8e168dd5fec57ed5d1594749e3c63.zip,"A 3D rendered image. Low-poly, side 3-4 view of a red sedan. Boxy shape, flat surfaces, minimal detailing. Dark grey lower body cladding & wheel arches. Circular, simplified wheels, matte finish. Rectangular headlights & taillights, light grey. Glass is pale blue, reflecting ambient light. Studio lighting; soft shadows, even illumination. Red paint is semi-matte. Angular C-pillar, short deck. Overall, cartoonish proportions and simplified geometry.",train,20260603,
212ef626023d44b88a3f819f11615d8a,212ef626023d44b88a3f819f11615d8a,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/212ef626023d44b88a3f819f11615d8a.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/212ef626023d44b88a3f819f11615d8a.zip,"A 3D rendered image. Low-poly, isometric viewpoint. Dark green coniferous trees densely arranged, forming a forest backdrop. Central, small cabin with gabled red roof & grey stone walls. Minimal detail, blocky aesthetic, pixelated texture. Soft ambient lighting, flat shading. Scale emphasizes forest density over architectural detail. No visible shadows or reflections. Matte surface finish. Consistent color palette: red, grey, dark green, black background.",train,20260603,
214fcc6e5ea22f2b2159c01a6d60554fa421021abbf129e088d636c66989eef7,214fcc6e5ea22f2b2159c01a6d60554fa421021abbf129e088d636c66989eef7,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/214fcc6e5ea22f2b2159c01a6d60554fa421021abbf129e088d636c66989eef7.gltf,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/214fcc6e5ea22f2b2159c01a6d60554fa421021abbf129e088d636c66989eef7.zip,"A 3D rendered image. Compact crossover, rear 3-4 view, low angle. Green metallic paint, smooth surfaces, sloping roofline. Narrow, full-width taillight bar connects distinct rear lamps. Minimal chrome trim, black window surrounds. Flush door handles, subtle shoulder line. Five-spoke silver alloy wheels, black tires. Glossy finish, soft studio lighting highlights curvature. Simple rear diffuser. Overall form reminiscent of Škoda Karoq, clean and modern aesthetic. Roof rails present.",train,20260603,
215f72cba22b481b849f91a4ea50e5c0,215f72cba22b481b849f91a4ea50e5c0,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/215f72cba22b481b849f91a4ea50e5c0.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/215f72cba22b481b849f91a4ea50e5c0.zip,"A 3D rendered image. Early 20th-century vehicle, 3/4 front view, low angle. Boxy, upright body; weathered, rusted brown paint. Rounded fenders, small spoked wheels with red accents. Minimalist open cabin, exposed mechanicals, basic steering wheel. Headlamps integrated into fenders, simple grille. Matte finish, damaged surfaces revealing underlying metal. Studio lighting highlights rust texture & form. Color palette: brown, red, grey, metallic. Detail: worn fabric roof, visible chassis.",train,20260603,
21626047ee764ac7ba64d6ae7d8e8961,21626047ee764ac7ba64d6ae7d8e8961,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/21626047ee764ac7ba64d6ae7d8e8961.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/21626047ee764ac7ba64d6ae7d8e8961.zip,"A 3D rendered image. Low-poly, boxy golden-yellow pickup truck, 3/4 rear view, slight low angle. Flat surfaces, minimal curvature. Black wheels with red accents. Simple rectangular headlights/taillights. Matte finish. Bed has raised sides. Chrome side trim. Presented on a dark gray circular pedestal. Studio lighting, soft shadows, neutral background. Proportions suggest 80s compact truck. Highly faceted surfaces, simplified geometry.",train,20260603,
21b31b6e92fd44c390d40ee2cb29cc54,21b31b6e92fd44c390d40ee2cb29cc54,CarCaption3K,/home/damian/Projects/datasets/CarCaptionData/car_meshes_trellis_aesthetics_65/21b31b6e92fd44c390d40ee2cb29cc54.glb,/home/damian/Projects/datasets/CarCaptionData/CarCaptionData_renders/21b31b6e92fd44c390d40ee2cb29cc54.zip,"A 3D rendered image. Low-poly turquoise van, side 3-4 view, slight low angle. Boxy silhouette, flat surfaces, minimal detail. Dark grey windows & tires. Rectangular headlights, simple front grille. Matte finish, uniform color. Basic wheel arches. Geometric, faceted bodywork. Studio lighting, soft shadows. Distinct roofline. Proportionally simplified, toy-like aesthetic. Angular front fascia. No chrome or reflective surfaces. Emphasis on planar forms.",train,20260603,
